R600;EDEMA LOCALIZADO;CX;Diagnóstico (CIEX);1
R601;EDEMA GENERALIZADO;CX;Diagnóstico (CIEX);1
R609;EDEMA, NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
R610;HIPERHIDROSIS LOCALIZADA;CX;Diagnóstico (CIEX);1
R611;HIPERHIDROSIS GENERALIZADA;CX;Diagnóstico (CIEX);1
R619;HIPERHIDROSIS, NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
R620;RETARDO DEL DESARROLLO;CX;Diagnóstico (CIEX);1
R6201;RIESGO EN EL AREA DEL LENGUAJE;CX;Diagnóstico (CIEX);0
R6202;RIESGO EN EL AREA MOTORA;CX;Diagnóstico (CIEX);0
R628;OTRAS FALTAS DEL DESARROLLO FISIOLOGICO NORMAL ESPERADO;CX;Diagnóstico (CIEX);1
R6281;RIESGO EN  EL AREA SOCIAL;CX;Diagnóstico (CIEX);0
R6282;RIESGO EN EL AREA DE COORDINACION;CX;Diagnóstico (CIEX);0
R629;RETRASO EN EL DESARROLLO PSICOMOTOR;CX;Diagnóstico (CIEX);1
R6291;RIESGO EN EL DESARROLLO PSICOMOTOR;CX;Diagnóstico (CIEX);0
R630;ANOREXIA;CX;Diagnóstico (CIEX);1
R631;POLIDIPSIA;CX;Diagnóstico (CIEX);1
R632;POLIFAGIA;CX;Diagnóstico (CIEX);1
R633;DIFICULTADES Y MALA ADMINISTRACION DE LA ALIMENTACION;CX;Diagnóstico (CIEX);1
R634;PERDIDA ANORMAL DE PESO;CX;Diagnóstico (CIEX);1
R635;RIESGO DE SOBREPESO (AUMENTO ANORMAL DE PESO);CX;Diagnóstico (CIEX);1
R636;INGESTA INSUFICIENTE DE ALIMENTOS Y AGUA POR NEGLIGENCIA;CX;Diagnóstico (CIEX);1
R638;OTROS SINTOMAS Y SIGNOS CONCERNIENTES A LA ALIMENTACION Y A LA INGESTION DE LIQUIDOS;CX;Diagnóstico (CIEX);1
R64X;CAQUEXIA;CX;Diagnóstico (CIEX);1
R650;SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA DE ORIGEN INFECCIOSO SIN INSUFICIENCIA ORGÁNICA;CX;Diagnóstico (CIEX);1
R651;SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA DE ORIGEN INFECCIOSO CON INSUFICIENCIA ORGÁNICA;CX;Diagnóstico (CIEX);1
R652;SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA DE ORIGEN NO INFECCIOSO SIN INSUFICIENCIA ORGÁNICA;CX;Diagnóstico (CIEX);1
R653;SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA DE ORIGEN NO INFECCIOSO CON INSUFICIENCIA ORGÁNICA;CX;Diagnóstico (CIEX);1
R659;SÍNDROME DE RESPUESTA INFLAMATORIA SISTÉMICA, NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
R680;HIPOTERMIA NO ASOCIADA CON BAJA TEMPERATURA DEL AMBIENTE;CX;Diagnóstico (CIEX);1
R681;SINTOMAS NO ESPECIFICOS PROPIOS DE LA INFANCIA;CX;Diagnóstico (CIEX);1
R682;BOCA SECA, NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
R683;DEDOS DE LA MANO DEFORMES;CX;Diagnóstico (CIEX);1
R688;OTROS SINTOMAS Y SIGNOS GENERALES ESPECIFICADOS;CX;Diagnóstico (CIEX);1
R69X;CAUSAS DE MORBILIDAD DESCONOCIDAS Y NO ESPECIFICADAS;CX;Diagnóstico (CIEX);1
R700;VELOCIDAD DE ERITROSEDIMENTACION ELEVADA;CX;Diagnóstico (CIEX);1
R701;VISCOSIDAD PLASMATICA ANORMAL;CX;Diagnóstico (CIEX);1
R71X;ANORMALIDAD DE LOS ERITROCITOS;CX;Diagnóstico (CIEX);1
R72X;ANORMALIDADES DE LOS LEUCOCITOS, NO CLASIFICADAS EN OTRA PARTE;CX;Diagnóstico (CIEX);1
R730;ANORMALIDADES EN LA PRUEBA DE TOLERANCIA A LA GLUCOSA;CX;Diagnóstico (CIEX);1
R739;HIPERGLICEMIA, NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
R740;ELEVACION DE LOS NIVELES DE TRANSAMINASAS O DESHIDROGENASA LACTICA [DHL];CX;Diagnóstico (CIEX);1
R748;NIVELES ANORMALES DE OTRAS ENZIMAS EN SUERO;CX;Diagnóstico (CIEX);1
R749;NIVEL ANORMAL DE ENZIMAS EN SUERO, NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
R75X;EVIDENCIAS DE LABORATORIO DEL VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH];CX;Diagnóstico (CIEX);1
R760;TITULACION ELEVADA DE ANTICUERPOS;CX;Diagnóstico (CIEX);1
R761;REACCION ANORMAL A LA PRUEBA CON TUBERCULINA;CX;Diagnóstico (CIEX);1
R762;FALSO POSITIVO EN LA PRUEBA SEROLOGICA PARA SIFILIS;CX;Diagnóstico (CIEX);1
R768;OTROS HALLAZGOS INMUNOLOGICOS ANORMALES ESPECIFICADOS EN SUERO;CX;Diagnóstico (CIEX);1
R769;HALLAZGOS INMUNOLOGICOS ANORMALES NO ESPECIFICADOS EN SUERO;CX;Diagnóstico (CIEX);1
R770;ANORMALIDAD DE LA ALBUMINA;CX;Diagnóstico (CIEX);1
R771;ANORMALIDAD DE LA GLOBULINA;CX;Diagnóstico (CIEX);1
R772;ANORMALIDAD DE LA ALFAFETOPROTEINA;CX;Diagnóstico (CIEX);1
R778;OTRAS ANORMALIDADES ESPECIFICADAS DE LAS PROTEINAS PLASMATICAS;CX;Diagnóstico (CIEX);1
R779;ANORMALIDADES NO ESPECIFICADAS DE LAS PROTEINAS PLASMATICAS;CX;Diagnóstico (CIEX);1
R780;HALLAZGO DE ALCOHOL EN LA SANGRE;CX;Diagnóstico (CIEX);1
R781;HALLAZGO DE DROGAS OPIACEAS EN LA SANGRE;CX;Diagnóstico (CIEX);1
R782;HALLAZGO DE COCAINA EN LA SANGRE;CX;Diagnóstico (CIEX);1
R783;HALLAZGO DE ALUCINOGENOS EN LA SANGRE;CX;Diagnóstico (CIEX);1
R784;HALLAZGO DE OTRAS DROGAS POTENCIALMENTE ADICTIVAS EN LA SANGRE;CX;Diagnóstico (CIEX);1
R785;HALLAZGO DE DROGAS PSICOTROPICAS EN LA SANGRE;CX;Diagnóstico (CIEX);1
R786;HALLAZGO DE AGENTES ESTEROIDES EN LA SANGRE;CX;Diagnóstico (CIEX);1
R787;HALLAZGO DE NIVELES ANORMALES DE METALES PESADOS EN LA SANGRE;CX;Diagnóstico (CIEX);1
R788;HALLAZGO DE OTRAS SUSTANCIAS ESPECIFICADAS QUE NORMALMENTE NO SE ENCUENTRAN EN LA SANGRE;CX;Diagnóstico (CIEX);1
R789;HALLAZGO DE SUSTANCIA NO ESPECIFICADA QUE NORMALMENTE NO SE ENCUENTRA EN LA SANGRE;CX;Diagnóstico (CIEX);1
R790;NIVEL ANORMAL DE MINERAL EN LA SANGRE;CX;Diagnóstico (CIEX);1
R798;OTROS HALLAZGOS ANORMALES ESPECIFICADOS EN LA QUIMICA SANGUINEA;CX;Diagnóstico (CIEX);1
R799;HALLAZGO ANORMAL EN LA QUIMICA SANGUINEA, SIN OTRA ESPECIFICACION;CX;Diagnóstico (CIEX);1
R80X;PROTEINURIA AISLADA;CX;Diagnóstico (CIEX);1
R81X;GLUCOSURIA;CX;Diagnóstico (CIEX);1
R820;QUILURIA;CX;Diagnóstico (CIEX);1
R821;MIOGLOBINURIA;CX;Diagnóstico (CIEX);1
R822;BILIURIA;CX;Diagnóstico (CIEX);1
R823;HEMOGLOBINURIA;CX;Diagnóstico (CIEX);1
R824;ACETONURIA;CX;Diagnóstico (CIEX);1
R825;ELEVACION DE LOS NIVELES DE DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS EN LA ORINA;CX;Diagnóstico (CIEX);1
R826;NIVELES ANORMALES EN LA ORINA DE SUSTANCIAS DE ORIGEN PRINCIPALMENTE NO MEDICINAL;CX;Diagnóstico (CIEX);1
R827;HALLAZGOS ANORMALES EN EL EXAMEN MICROBIOLOGICO DE LA ORINA;CX;Diagnóstico (CIEX);1
R828;HALLAZGOS ANORMALES EN EL EXAMEN CITOLOGICO E HISTOLOGICO DE LA ORINA;CX;Diagnóstico (CIEX);1
R829;OTROS HALLAZGOS ANORMALES EN LA ORINA Y LOS NO ESPECIFICADOS;CX;Diagnóstico (CIEX);1
R830;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, NIVEL ANORMAL DE ENZIMAS;CX;Diagnóstico (CIEX);1
R831;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, NIVEL ANORMAL DE HORMONAS;CX;Diagnóstico (CIEX);1
R832;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, NIVEL ANORMAL DE OTRAS DROGAS, MEDICA;CX;Diagnóstico (CIEX);1
R833;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN;CX;Diagnóstico (CIEX);1
R834;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, HALLAZGOS INMUNOLOGICOS ANORMALES;CX;Diagnóstico (CIEX);1
R835;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, HALLAZGOS MICROBIOLOGICOS ANORMALES,;CX;Diagnóstico (CIEX);1
R836;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, HALLAZGOS CITOLOGICOS ANORMALES, FROT;CX;Diagnóstico (CIEX);1
R837;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, HALLAZGOS HISTOLOGICOS ANORMALES;CX;Diagnóstico (CIEX);1
R838;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, OTROS HALLAZGOS ANORMALES, HALLAZGOS;CX;Diagnóstico (CIEX);1
R839;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO, HALLAZGOS ANORMALES, NO ESPECIFICADOS;CX;Diagnóstico (CIEX);1
R840;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, NIVEL ANO;CX;Diagnóstico (CIEX);1
R841;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, NIVEL ANO;CX;Diagnóstico (CIEX);1
R842;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, NIVEL ANO;CX;Diagnóstico (CIEX);1
R843;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, NIVEL ANO;CX;Diagnóstico (CIEX);1
R844;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R845;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R846;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R847;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R848;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, OTROS HAL;CX;Diagnóstico (CIEX);1
R849;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y  TORACICOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R850;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R851;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R852;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R853;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R854;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R855;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R856;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R857;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R858;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R859;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL,;CX;Diagnóstico (CIEX);1
R860;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, NIVEL ANORMAL D;CX;Diagnóstico (CIEX);1
R861;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, NIVEL ANORMAL D;CX;Diagnóstico (CIEX);1
R862;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, NIVEL ANORMAL D;CX;Diagnóstico (CIEX);1
R863;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, NIVEL ANORMAL D;CX;Diagnóstico (CIEX);1
R864;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, HALLAZGOS INMUN;CX;Diagnóstico (CIEX);1
R865;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, HALLAZGOS MICRO;CX;Diagnóstico (CIEX);1
R866;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, HALLAZGOS CITOL;CX;Diagnóstico (CIEX);1
R867;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, HALLAZGOS HISTO;CX;Diagnóstico (CIEX);1
R868;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, OTROS HALLAZGOS;CX;Diagnóstico (CIEX);1
R869;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS, HALLAZGOS ANORM;CX;Diagnóstico (CIEX);1
R870;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, NIVEL ANORMAL DE;CX;Diagnóstico (CIEX);1
R871;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, NIVEL ANORMAL DE;CX;Diagnóstico (CIEX);1
R872;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, NIVEL ANORMAL DE;CX;Diagnóstico (CIEX);1
R873;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, NIVEL ANORMAL DE;CX;Diagnóstico (CIEX);1
R874;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, HALLAZGOS INMUNO;CX;Diagnóstico (CIEX);1
R875;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, HALLAZGOS MICROB;CX;Diagnóstico (CIEX);1
R876;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, HALLAZGOS CITOLO;CX;Diagnóstico (CIEX);1
R877;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, HALLAZGOS HISTOL;CX;Diagnóstico (CIEX);1
R878;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, OTROS HALLAZGOS;CX;Diagnóstico (CIEX);1
R879;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS, HALLAZGOS ANORMA;CX;Diagnóstico (CIEX);1
R890;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, NIVEL ANOR;CX;Diagnóstico (CIEX);1
R891;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, NIVEL ANOR;CX;Diagnóstico (CIEX);1
R892;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, NIVEL ANOR;CX;Diagnóstico (CIEX);1
R893;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, NIVEL ANOR;CX;Diagnóstico (CIEX);1
R894;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R895;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R896;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R897;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R898;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, OTROS HALL;CX;Diagnóstico (CIEX);1
R899;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS, HALLAZGOS;CX;Diagnóstico (CIEX);1
R900;LESION QUE OCUPA EL ESPACIO INTRACRANEAL;CX;Diagnóstico (CIEX);1
R908;OTROS HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL SISTEMA NERVIOSO CENTRAL;CX;Diagnóstico (CIEX);1
R91X;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL PULMON;CX;Diagnóstico (CIEX);1
R92X;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LA MAMA;CX;Diagnóstico (CIEX);1
R930;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL CRANEO Y DE LA CABEZA, NO CLASIFICADOS;CX;Diagnóstico (CIEX);1
R931;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL CORAZON Y DE LA CIRCULACION CORONARIA;CX;Diagnóstico (CIEX);1
R932;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL HIGADO Y DE LAS VIAS BILIARES;CX;Diagnóstico (CIEX);1
R933;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS PARTES DE LAS VIAS DIGESTIVAS;CX;Diagnóstico (CIEX);1
R934;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LOS ORGANOS URINARIOS;CX;Diagnóstico (CIEX);1
R935;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS REGIONES ABDOMINALES, INCLUIDO EL;CX;Diagnóstico (CIEX);1
R936;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LOS MIEMBROS;CX;Diagnóstico (CIEX);1
R937;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS PARTES DEL SISTEMA OSTEOMUSCULAR;CX;Diagnóstico (CIEX);1
R938;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS ESTRUCTURAS ESPECIFICADAS DEL CUE;CX;Diagnóstico (CIEX);1
R940;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL SISTEMA NERVIOSO CENTRAL;CX;Diagnóstico (CIEX);1
R941;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL SISTEMA NERVIOSO PERIFERICO Y SENTIDOS;CX;Diagnóstico (CIEX);1
R942;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL PULMON;CX;Diagnóstico (CIEX);1
R943;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES CARDIOVASCULARES;CX;Diagnóstico (CIEX);1
R944;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL RINON;CX;Diagnóstico (CIEX);1
R945;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL HIGADO;CX;Diagnóstico (CIEX);1
R946;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DE LA TIROIDES;CX;Diagnóstico (CIEX);1
R947;RESULTADOS ANORMALES EN OTROS ESTUDIOS FUNCIONALES ENDOCRINOS;CX;Diagnóstico (CIEX);1
R948;RESULTADOS ANORMALES EN LOS ESTUDIOS FUNCIONALES DE OTROS ORGANOS Y SISTEMAS;CX;Diagnóstico (CIEX);1
R950;SÍNDROME DE LA MUERTE SÚBITA INFANTIL, CON MENCIÓN DE AUTOPSIA;CX;Diagnóstico (CIEX);1
R959;SÍNDROME DE LA MUERTE SÚBITA INFANTIL, SIN MENCIÓN DE AUTOPSIA;CX;Diagnóstico (CIEX);1
R95X;SINDROME DE LA MUERTE SUBITA INFANTIL;CX;Diagnóstico (CIEX);1
R960;MUERTE INSTANTANEA;CX;Diagnóstico (CIEX);1
R961;MUERTE QUE OCURRE EN MENOS DE 24 HORAS DEL INICIO DE LOS SINTOMAS, NO EXPLICADA DE OTRA;CX;Diagnóstico (CIEX);1
R98X;MUERTE SIN ASISTENCIA;CX;Diagnóstico (CIEX);1
R99X;OTRAS CAUSAS MAL DEFINIDAS Y LAS NO ESPECIFICADAS DE MORTALIDAD;CX;Diagnóstico (CIEX);1
S000;TRAUMATISMO SUPERFICIAL DEL CUERO CABELLUDO;CX;Diagnóstico (CIEX);1
S001;CONTUSION DE LOS PARPADOS Y DE LA REGION PERIOCULAR;CX;Diagnóstico (CIEX);1
S002;OTROS TRAUMATISMOS SUPERFICIALES DEL PARPADO Y DE LA REGION PERIOCULAR;CX;Diagnóstico (CIEX);1
S003;TRAUMATISMO SUPERFICIAL DE LA NARIZ;CX;Diagnóstico (CIEX);1
S004;TRAUMATISMO SUPERFICIAL DEL OIDO;CX;Diagnóstico (CIEX);1
S005;TRAUMATISMO SUPERFICIAL DEL LABIO Y DE LA CAVIDAD BUCAL;CX;Diagnóstico (CIEX);1
S007;TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA CABEZA;CX;Diagnóstico (CIEX);1
S008;TRAUMATISMO SUPERFICIAL DE OTRAS PARTES DE LA CABEZA;CX;Diagnóstico (CIEX);1
S009;TRAUMATISMO SUPERFICIAL DE LA CABEZA, PARTE NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
S010;HERIDA DEL CUERO CABELLUDO;CX;Diagnóstico (CIEX);1
S011;HERIDA DEL PARPADO Y DE LA REGION PERIOCULAR;CX;Diagnóstico (CIEX);1
S012;HERIDA DE LA NARIZ;CX;Diagnóstico (CIEX);1
S013;HERIDA DEL OIDO;CX;Diagnóstico (CIEX);1
S014;HERIDA DE LA MEJILLA Y DE LA REGION TEMPOROMANDIBULAR;CX;Diagnóstico (CIEX);1
S015;HERIDA DEL LABIO Y DE LA CAVIDAD BUCAL;CX;Diagnóstico (CIEX);1
S017;HERIDAS MULTIPLES DE LA CABEZA;CX;Diagnóstico (CIEX);1
S018;HERIDA DE OTRAS PARTES DE LA CABEZA;CX;Diagnóstico (CIEX);1
S019;HERIDA DE LA CABEZA, PARTE NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
S020;FRACTURA DE LA BOVEDA DEL CRANEO;CX;Diagnóstico (CIEX);1
S021;FRACTURA DE LA BASE DEL CRANEO;CX;Diagnóstico (CIEX);1
S022;FRACTURA DE LOS HUESOS DE LA NARIZ;CX;Diagnóstico (CIEX);1
S023;FRACTURA DEL SUELO DE LA ORBITA;CX;Diagnóstico (CIEX);1
S024;FRACTURA DEL MALAR Y DEL HUESO MAXILAR SUPERIOR;CX;Diagnóstico (CIEX);1
S025;FRACTURA DE LOS DIENTES (DIENTE ROTO);CX;Diagnóstico (CIEX);1
S026;FRACTURA DEL MAXILAR INFERIOR;CX;Diagnóstico (CIEX);1
S027;FRACTURAS MULTIPLES QUE COMPROMETEN EL CRANEO Y LOS HUESOS DE LA CARA;CX;Diagnóstico (CIEX);1
S028;FRACTURA DE OTROS HUESOS DEL CRANEO Y DE LA CARA;CX;Diagnóstico (CIEX);1
S029;FRACTURA DEL CRANEO Y DE LOS HUESOS DE LA CARA, PARTE NO ESPECIFICADA;CX;Diagnóstico (CIEX);1
S030;LUXACION DEL MAXILAR;CX;Diagnóstico (CIEX);1
S031;LUXACION DEL CARTILAGO SEPTAL DE LA NARIZ;CX;Diagnóstico (CIEX);1
S032;LUXACION DE DIENTE;CX;Diagnóstico (CIEX);1
S033;LUXACION DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CABEZA;CX;Diagnóstico (CIEX);1
S034;ESGUINCES Y TORCEDURAS DEL MAXILAR;CX;Diagnóstico (CIEX);1
S035;ESGUINCES Y TORCEDURAS DE ARTICULACIONES Y LIGAMENTOS DE OTRAS PARTES Y LAS NO ESPECIFIC;CX;Diagnóstico (CIEX);1
S040;TRAUMATISMO DEL NERVIO OPTICO [II PAR] Y DE LAS VIAS OPTICAS;CX;Diagnóstico (CIEX);1
S041;TRAUMATISMO DEL NERVIO MOTOR OCULAR COMUN [III PAR];CX;Diagnóstico (CIEX);1
S042;TRAUMATISMO DEL NERVIO PATETICO [IV PAR];CX;Diagnóstico (CIEX);1
S043;TRAUMATISMO DEL NERVIO TRIGEMINO;CX;Diagnóstico (CIEX);1
S044;TRAUMATISMO DEL NERVIO MOTOR OCULAR EXTERNO [VI PAR];CX;Diagnóstico (CIEX);1
S045;TRAUMATISMO DEL NERVIO FACIAL;CX;Diagnóstico (CIEX);1
S046;TRAUMATISMO DEL NERVIO ACUSTICO [VIII PAR];CX;Diagnóstico (CIEX);1
S047;TRAUMATISMO DEL NERVIO ESPINAL [XI PAR];CX;Diagnóstico (CIEX);1
S048;TRAUMATISMO DE OTROS NERVIOS CRANEALES;CX;Diagnóstico (CIEX);1
S049;TRAUMATISMO DE NERVIOS CRANEALES, NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
S050;TRAUMATISMO DE LA CONJUNTIVA Y ABRASION CORNEAL SIN MENCION DE CUERPO EXTRANO;CX;Diagnóstico (CIEX);1
S051;CONTUSION DEL GLOBO OCULAR Y DEL TEJIDO ORBITARIO;CX;Diagnóstico (CIEX);1
